"","school_id","var","usage","year"
"20960",194,"practices_dual_language",0,2021
"20961",194,"practices_expanded_open_hours",0,2021
"20962",194,"practices_interoperability",0,2021
"20963",194,"practices_advancement_mastery",0,2021
"20964",194,"practices_alternating_weeks",0,2021
"20965",194,"practices_teachers_choose_modality",0,2021
"20966",194,"practices_lab_rotation",0,2021
"20967",394,"practices_blended_learning",1,2021
"20968",394,"practices_competency_education",1,2021
"20969",394,"practices_design_marginalized",0,2021
"20970",394,"practices_expanded_success",0,2021
"20971",394,"practices_anti_racist",0,2021
"20972",394,"practices_pbl",0,2021
"20973",394,"practices_sel",1,2021
"20974",394,"practices_community_supports",0,2021
"20975",394,"practices_reallocation_resources",0,2021
"20976",394,"practices_service_learning",0,2021
"20977",394,"practices_circles",0,2021
"20978",394,"practices_career_prep",0,2021
"20979",394,"practices_culturally_responsive",0,2021
"20980",394,"practices_community_partnerships",1,2021
"20981",394,"practices_restorative",0,2021
"20982",394,"practices_sel_integrated",0,2021
"20983",394,"practices_assessments_sel",0,2021
"20984",394,"practices_mental_health",1,2021
"20985",394,"practices_physical_well_being",0,2021
"20986",394,"practices_trauma_informed",0,2021
"20987",394,"practices_learning_paths",0,2021
"20988",394,"practices_interdisciplinary",0,2021
"20989",394,"practices_social_justice",0,2021
"20990",394,"practices_ways_mastery",0,2021
"20991",394,"practices_projects_primary",1,2021
"20992",394,"practices_accommodations",0,2021
"20993",394,"practices_learner_profiles",0,2021
"20994",394,"practices_portfolios_exhibitions",0,2021
"20995",394,"practices_real_world",0,2021
"20996",394,"practices_student_projects",0,2021
"20997",394,"practices_makerspace",1,2021
"20998",394,"practices_assessments_deeper",0,2021
"20999",394,"practices_flexible_staffing",0,2021
"21000",394,"practices_real_time_data",1,2021
"21001",394,"practices_individual_rotation",0,2021
"21002",394,"practices_flipped_classroom",0,2021
"21003",394,"practices_flex",0,2021
"21004",394,"practices_student_data",0,2021
"21005",394,"practices_competency_framework",0,2021
"21006",394,"practices_performance_assessment",0,2021
"21007",394,"practices_student_pace",0,2021
"21008",394,"practices_advisories",0,2021
"21009",394,"practices_student_goals",0,2021
"21010",394,"practices_colead_teachers",1,2021
"21011",394,"practices_extended_learning",0,2021
"21012",394,"practices_enriched_virtual",0,2021
"21013",394,"practices_a_la_carte",0,2021
"21014",394,"practices_assessments_career",0,2021
"21015",394,"practices_meet_professionals",0,2021
"21016",394,"practices_industry_credentials",0,2021
"21017",394,"practices_dual_credit",0,2021
"21018",394,"practices_early_college",0,2021
"21019",394,"practices_no_tracking",0,2021
"21020",394,"practices_mentoring",0,2021
"21021",394,"practices_multi_age",1,2021
"21022",394,"practices_tutoring",0,2021
"21023",394,"practices_fully_remote",0,2021
"21024",394,"practices_fully_in_person",0,2021
"21025",394,"practices_hybrid",1,2021
"21026",394,"practices_rotating_schedule",0,2021
"21027",394,"practices_asynchronous_online",1,2021
"21028",394,"practices_virtual_enrichment",0,2021
"21029",394,"practices_remote_accommodations",0,2021
"21030",394,"practices_place_based",0,2021
"21031",394,"practices_family_learning",0,2021
"21032",394,"practices_digital_materials",1,2021
"21033",394,"practices_families_choose_modality",0,2021
"21034",394,"practices_half_days",0,2021
"21035",394,"practices_alternating_days",0,2021
"21036",394,"practices_sel_curriculum",0,2021
"21037",394,"practices_hiring_equity",0,2021
"21038",394,"practices_peer_to_peer",0,2021
"21039",394,"practices_station_rotation",0,2021
"21040",394,"practices_grading_mastery",0,2021
"21041",394,"practices_opportunities_mastery",0,2021
"21042",394,"practices_synchronous_online",1,2021
"21043",394,"practices_print_materials",0,2021
"21044",394,"practices_student_conferences",1,2021
"21045",394,"practices_colead_family",0,2021
"21046",394,"practices_design_thinking",1,2021
"21047",394,"practices_flexible_facilities",0,2021
"21048",394,"practices_adaptive_content",0,2021
"21049",394,"practices_assessment_schedule",0,2021
"21050",394,"practices_udl",0,2021
"21051",394,"practices_dual_language",0,2021
"21052",394,"practices_expanded_open_hours",0,2021
"21053",394,"practices_interoperability",0,2021
"21054",394,"practices_advancement_mastery",0,2021
"21055",394,"practices_alternating_weeks",0,2021
"21056",394,"practices_teachers_choose_modality",0,2021
"21057",394,"practices_lab_rotation",0,2021
"21058",478,"practices_blended_learning",1,2021
"21059",478,"practices_competency_education",0,2021
"21060",478,"practices_design_marginalized",1,2021
"21061",478,"practices_expanded_success",0,2021
"21062",478,"practices_anti_racist",1,2021
"21063",478,"practices_pbl",0,2021
"21064",478,"practices_sel",1,2021
"21065",478,"practices_community_supports",1,2021
"21066",478,"practices_reallocation_resources",0,2021
"21067",478,"practices_service_learning",1,2021
"21068",478,"practices_circles",0,2021
"21069",478,"practices_career_prep",1,2021
"21070",478,"practices_culturally_responsive",1,2021
"21071",478,"practices_community_partnerships",1,2021
"21072",478,"practices_restorative",0,2021
"21073",478,"practices_sel_integrated",1,2021
"21074",478,"practices_assessments_sel",0,2021
"21075",478,"practices_mental_health",1,2021
"21076",478,"practices_physical_well_being",1,2021
"21077",478,"practices_trauma_informed",1,2021
"21078",478,"practices_learning_paths",0,2021
"21079",478,"practices_interdisciplinary",0,2021
"21080",478,"practices_social_justice",1,2021
"21081",478,"practices_ways_mastery",1,2021
"21082",478,"practices_projects_primary",0,2021
"21083",478,"practices_accommodations",1,2021
"21084",478,"practices_learner_profiles",1,2021
"21085",478,"practices_portfolios_exhibitions",0,2021
"21086",478,"practices_real_world",0,2021
"21087",478,"practices_student_projects",0,2021
"21088",478,"practices_makerspace",1,2021
"21089",478,"practices_assessments_deeper",0,2021
"21090",478,"practices_flexible_staffing",1,2021
"21091",478,"practices_real_time_data",1,2021
"21092",478,"practices_individual_rotation",0,2021
"21093",478,"practices_flipped_classroom",0,2021
"21094",478,"practices_flex",1,2021
"21095",478,"practices_student_data",1,2021
"21096",478,"practices_competency_framework",0,2021
"21097",478,"practices_performance_assessment",1,2021
"21098",478,"practices_student_pace",1,2021
"21099",478,"practices_advisories",0,2021
"21100",478,"practices_student_goals",1,2021
"21101",478,"practices_colead_teachers",1,2021
"21102",478,"practices_extended_learning",1,2021
"21103",478,"practices_enriched_virtual",1,2021
"21104",478,"practices_a_la_carte",0,2021
"21105",478,"practices_assessments_career",0,2021
"21106",478,"practices_meet_professionals",1,2021
"21107",478,"practices_industry_credentials",0,2021
"21108",478,"practices_dual_credit",1,2021
"21109",478,"practices_early_college",0,2021
"21110",478,"practices_no_tracking",1,2021
"21111",478,"practices_mentoring",0,2021
"21112",478,"practices_multi_age",0,2021
"21113",478,"practices_tutoring",1,2021
"21114",478,"practices_fully_remote",0,2021
"21115",478,"practices_fully_in_person",0,2021
"21116",478,"practices_hybrid",1,2021
"21117",478,"practices_rotating_schedule",1,2021
"21118",478,"practices_asynchronous_online",1,2021
"21119",478,"practices_virtual_enrichment",0,2021
"21120",478,"practices_remote_accommodations",1,2021
"21121",478,"practices_place_based",0,2021
"21122",478,"practices_family_learning",1,2021
"21123",478,"practices_digital_materials",1,2021
"21124",478,"practices_families_choose_modality",0,2021
"21125",478,"practices_half_days",0,2021
"21126",478,"practices_alternating_days",0,2021
"21127",478,"practices_sel_curriculum",1,2021
"21128",478,"practices_hiring_equity",1,2021
"21129",478,"practices_peer_to_peer",1,2021
"21130",478,"practices_station_rotation",0,2021
"21131",478,"practices_grading_mastery",1,2021
"21132",478,"practices_opportunities_mastery",1,2021
"21133",478,"practices_synchronous_online",0,2021
"21134",478,"practices_print_materials",0,2021
"21135",478,"practices_student_conferences",0,2021
"21136",478,"practices_colead_family",1,2021
"21137",478,"practices_design_thinking",0,2021
"21138",478,"practices_flexible_facilities",1,2021
"21139",478,"practices_adaptive_content",0,2021
"21140",478,"practices_assessment_schedule",1,2021
"21141",478,"practices_udl",0,2021
"21142",478,"practices_dual_language",1,2021
"21143",478,"practices_expanded_open_hours",1,2021
"21144",478,"practices_interoperability",1,2021
"21145",478,"practices_advancement_mastery",0,2021
"21146",478,"practices_alternating_weeks",0,2021
"21147",478,"practices_teachers_choose_modality",0,2021
"21148",478,"practices_lab_rotation",0,2021
"21149",475,"practices_blended_learning",1,2021
"21150",475,"practices_competency_education",1,2021
"21151",475,"practices_design_marginalized",1,2021
"21152",475,"practices_expanded_success",0,2021
"21153",475,"practices_anti_racist",0,2021
"21154",475,"practices_pbl",0,2021
"21155",475,"practices_sel",1,2021
"21156",475,"practices_community_supports",1,2021
"21157",475,"practices_reallocation_resources",0,2021
"21158",475,"practices_service_learning",0,2021
"21159",475,"practices_circles",0,2021
"21160",475,"practices_career_prep",1,2021
"21161",475,"practices_culturally_responsive",1,2021
"21162",475,"practices_community_partnerships",1,2021
"21163",475,"practices_restorative",0,2021
"21164",475,"practices_sel_integrated",0,2021
"21165",475,"practices_assessments_sel",0,2021
"21166",475,"practices_mental_health",1,2021
"21167",475,"practices_physical_well_being",0,2021
"21168",475,"practices_trauma_informed",1,2021
"21169",475,"practices_learning_paths",1,2021
"21170",475,"practices_interdisciplinary",0,2021
"21171",475,"practices_social_justice",0,2021
"21172",475,"practices_ways_mastery",0,2021
"21173",475,"practices_projects_primary",0,2021
"21174",475,"practices_accommodations",1,2021
"21175",475,"practices_learner_profiles",1,2021
"21176",475,"practices_portfolios_exhibitions",0,2021
"21177",475,"practices_real_world",0,2021
"21178",475,"practices_student_projects",0,2021
"21179",475,"practices_makerspace",0,2021
"21180",475,"practices_assessments_deeper",0,2021
"21181",475,"practices_flexible_staffing",1,2021
"21182",475,"practices_real_time_data",1,2021
"21183",475,"practices_individual_rotation",0,2021
"21184",475,"practices_flipped_classroom",0,2021
"21185",475,"practices_flex",1,2021
"21186",475,"practices_student_data",1,2021
"21187",475,"practices_competency_framework",0,2021
"21188",475,"practices_performance_assessment",0,2021
"21189",475,"practices_student_pace",1,2021
"21190",475,"practices_advisories",0,2021
"21191",475,"practices_student_goals",1,2021
"21192",475,"practices_colead_teachers",1,2021
"21193",475,"practices_extended_learning",1,2021
"21194",475,"practices_enriched_virtual",0,2021
"21195",475,"practices_a_la_carte",1,2021
"21196",475,"practices_assessments_career",0,2021
"21197",475,"practices_meet_professionals",0,2021
"21198",475,"practices_industry_credentials",0,2021
"21199",475,"practices_dual_credit",1,2021
"21200",475,"practices_early_college",0,2021
"21201",475,"practices_no_tracking",1,2021
"21202",475,"practices_mentoring",1,2021
"21203",475,"practices_multi_age",0,2021
"21204",475,"practices_tutoring",1,2021
"21205",475,"practices_fully_remote",1,2021
"21206",475,"practices_fully_in_person",0,2021
"21207",475,"practices_hybrid",0,2021
"21208",475,"practices_rotating_schedule",0,2021
"21209",475,"practices_asynchronous_online",1,2021
"21210",475,"practices_virtual_enrichment",0,2021
"21211",475,"practices_remote_accommodations",1,2021
"21212",475,"practices_place_based",0,2021
"21213",475,"practices_family_learning",1,2021
"21214",475,"practices_digital_materials",1,2021
"21215",475,"practices_families_choose_modality",0,2021
"21216",475,"practices_half_days",0,2021
"21217",475,"practices_alternating_days",0,2021
"21218",475,"practices_sel_curriculum",0,2021
"21219",475,"practices_hiring_equity",0,2021
"21220",475,"practices_peer_to_peer",0,2021
"21221",475,"practices_station_rotation",0,2021
"21222",475,"practices_grading_mastery",0,2021
"21223",475,"practices_opportunities_mastery",1,2021
"21224",475,"practices_synchronous_online",0,2021
"21225",475,"practices_print_materials",0,2021
"21226",475,"practices_student_conferences",0,2021
"21227",475,"practices_colead_family",0,2021
"21228",475,"practices_design_thinking",0,2021
"21229",475,"practices_flexible_facilities",1,2021
"21230",475,"practices_adaptive_content",1,2021
"21231",475,"practices_assessment_schedule",1,2021
"21232",475,"practices_udl",1,2021
"21233",475,"practices_dual_language",0,2021
"21234",475,"practices_expanded_open_hours",1,2021
"21235",475,"practices_interoperability",1,2021
"21236",475,"practices_advancement_mastery",0,2021
"21237",475,"practices_alternating_weeks",0,2021
"21238",475,"practices_teachers_choose_modality",0,2021
"21239",475,"practices_lab_rotation",0,2021
"21240",1,"practices_blended_learning",1,2021
"21241",1,"practices_competency_education",1,2021
"21242",1,"practices_design_marginalized",1,2021
"21243",1,"practices_expanded_success",1,2021
"21244",1,"practices_anti_racist",0,2021
"21245",1,"practices_pbl",1,2021
"21246",1,"practices_sel",1,2021
"21247",1,"practices_community_supports",1,2021
"21248",1,"practices_reallocation_resources",0,2021
"21249",1,"practices_service_learning",1,2021
"21250",1,"practices_circles",0,2021
"21251",1,"practices_career_prep",0,2021
"21252",1,"practices_culturally_responsive",0,2021
"21253",1,"practices_community_partnerships",1,2021
"21254",1,"practices_restorative",0,2021
"21255",1,"practices_sel_integrated",0,2021
"21256",1,"practices_assessments_sel",1,2021
"21257",1,"practices_mental_health",0,2021
"21258",1,"practices_physical_well_being",0,2021
"21259",1,"practices_trauma_informed",0,2021
"21260",1,"practices_learning_paths",0,2021
"21261",1,"practices_interdisciplinary",1,2021
"21262",1,"practices_social_justice",0,2021
"21263",1,"practices_ways_mastery",0,2021
"21264",1,"practices_projects_primary",0,2021
"21265",1,"practices_accommodations",1,2021
"21266",1,"practices_learner_profiles",0,2021
"21267",1,"practices_portfolios_exhibitions",1,2021
"21268",1,"practices_real_world",1,2021
"21269",1,"practices_student_projects",0,2021
"21270",1,"practices_makerspace",0,2021
"21271",1,"practices_assessments_deeper",1,2021
"21272",1,"practices_flexible_staffing",1,2021
"21273",1,"practices_real_time_data",1,2021
"21274",1,"practices_individual_rotation",0,2021
"21275",1,"practices_flipped_classroom",0,2021
"21276",1,"practices_flex",0,2021
"21277",1,"practices_student_data",1,2021
"21278",1,"practices_competency_framework",1,2021
"21279",1,"practices_performance_assessment",1,2021
"21280",1,"practices_student_pace",1,2021
"21281",1,"practices_advisories",1,2021
"21282",1,"practices_student_goals",1,2021
"21283",1,"practices_colead_teachers",1,2021
"21284",1,"practices_extended_learning",0,2021
"21285",1,"practices_enriched_virtual",0,2021
"21286",1,"practices_a_la_carte",0,2021
"21287",1,"practices_assessments_career",0,2021
"21288",1,"practices_meet_professionals",0,2021
"21289",1,"practices_industry_credentials",0,2021
"21290",1,"practices_dual_credit",0,2021
"21291",1,"practices_early_college",0,2021
"21292",1,"practices_no_tracking",0,2021
"21293",1,"practices_mentoring",0,2021
"21294",1,"practices_multi_age",0,2021
"21295",1,"practices_tutoring",1,2021
"21296",1,"practices_fully_remote",1,2021
"21297",1,"practices_fully_in_person",0,2021
"21298",1,"practices_hybrid",0,2021
"21299",1,"practices_rotating_schedule",0,2021
"21300",1,"practices_asynchronous_online",1,2021
"21301",1,"practices_virtual_enrichment",0,2021
"21302",1,"practices_remote_accommodations",1,2021
"21303",1,"practices_place_based",0,2021
"21304",1,"practices_family_learning",0,2021
"21305",1,"practices_digital_materials",1,2021
"21306",1,"practices_families_choose_modality",0,2021
"21307",1,"practices_half_days",0,2021
"21308",1,"practices_alternating_days",0,2021
"21309",1,"practices_sel_curriculum",0,2021
"21310",1,"practices_hiring_equity",0,2021
"21311",1,"practices_peer_to_peer",1,2021
"21312",1,"practices_station_rotation",0,2021
"21313",1,"practices_grading_mastery",1,2021
"21314",1,"practices_opportunities_mastery",1,2021
"21315",1,"practices_synchronous_online",0,2021
"21316",1,"practices_print_materials",1,2021
"21317",1,"practices_student_conferences",0,2021
"21318",1,"practices_colead_family",1,2021
"21319",1,"practices_design_thinking",0,2021
"21320",1,"practices_flexible_facilities",0,2021
"21321",1,"practices_adaptive_content",1,2021
"21322",1,"practices_assessment_schedule",1,2021
"21323",1,"practices_udl",1,2021
"21324",1,"practices_dual_language",0,2021
"21325",1,"practices_expanded_open_hours",1,2021
"21326",1,"practices_interoperability",1,2021
"21327",1,"practices_advancement_mastery",1,2021
"21328",1,"practices_alternating_weeks",0,2021
"21329",1,"practices_teachers_choose_modality",0,2021
"21330",1,"practices_lab_rotation",0,2021
"21331",251,"practices_blended_learning",1,2021
"21332",251,"practices_competency_education",1,2021
"21333",251,"practices_design_marginalized",1,2021
"21334",251,"practices_expanded_success",1,2021
"21335",251,"practices_anti_racist",1,2021
"21336",251,"practices_pbl",1,2021
"21337",251,"practices_sel",1,2021
"21338",251,"practices_community_supports",0,2021
"21339",251,"practices_reallocation_resources",1,2021
"21340",251,"practices_service_learning",1,2021
"21341",251,"practices_circles",1,2021
"21342",251,"practices_career_prep",1,2021
"21343",251,"practices_culturally_responsive",1,2021
"21344",251,"practices_community_partnerships",1,2021
"21345",251,"practices_restorative",1,2021
"21346",251,"practices_sel_integrated",1,2021
"21347",251,"practices_assessments_sel",0,2021
"21348",251,"practices_mental_health",1,2021
"21349",251,"practices_physical_well_being",1,2021
"21350",251,"practices_trauma_informed",1,2021
"21351",251,"practices_learning_paths",1,2021
"21352",251,"practices_interdisciplinary",1,2021
"21353",251,"practices_social_justice",1,2021
"21354",251,"practices_ways_mastery",1,2021
"21355",251,"practices_projects_primary",1,2021
"21356",251,"practices_accommodations",1,2021
"21357",251,"practices_learner_profiles",1,2021
"21358",251,"practices_portfolios_exhibitions",1,2021
"21359",251,"practices_real_world",1,2021
"21360",251,"practices_student_projects",1,2021
"21361",251,"practices_makerspace",0,2021
"21362",251,"practices_assessments_deeper",1,2021
"21363",251,"practices_flexible_staffing",1,2021
"21364",251,"practices_real_time_data",0,2021
"21365",251,"practices_individual_rotation",1,2021
"21366",251,"practices_flipped_classroom",0,2021
"21367",251,"practices_flex",0,2021
"21368",251,"practices_student_data",0,2021
"21369",251,"practices_competency_framework",1,2021
"21370",251,"practices_performance_assessment",0,2021
"21371",251,"practices_student_pace",1,2021
"21372",251,"practices_advisories",1,2021
"21373",251,"practices_student_goals",1,2021
"21374",251,"practices_colead_teachers",1,2021
"21375",251,"practices_extended_learning",1,2021
"21376",251,"practices_enriched_virtual",0,2021
"21377",251,"practices_a_la_carte",0,2021
"21378",251,"practices_assessments_career",0,2021
"21379",251,"practices_meet_professionals",1,2021
"21380",251,"practices_industry_credentials",0,2021
"21381",251,"practices_dual_credit",0,2021
"21382",251,"practices_early_college",0,2021
"21383",251,"practices_no_tracking",1,2021
"21384",251,"practices_mentoring",1,2021
"21385",251,"practices_multi_age",1,2021
"21386",251,"practices_tutoring",1,2021
"21387",251,"practices_fully_remote",0,2021
"21388",251,"practices_fully_in_person",1,2021
"21389",251,"practices_hybrid",1,2021
"21390",251,"practices_rotating_schedule",1,2021
"21391",251,"practices_asynchronous_online",1,2021
"21392",251,"practices_virtual_enrichment",0,2021
"21393",251,"practices_remote_accommodations",0,2021
"21394",251,"practices_place_based",1,2021
"21395",251,"practices_family_learning",0,2021
"21396",251,"practices_digital_materials",1,2021
"21397",251,"practices_families_choose_modality",1,2021
"21398",251,"practices_half_days",0,2021
"21399",251,"practices_alternating_days",0,2021
"21400",251,"practices_sel_curriculum",0,2021
"21401",251,"practices_hiring_equity",1,2021
"21402",251,"practices_peer_to_peer",0,2021
"21403",251,"practices_station_rotation",0,2021
"21404",251,"practices_grading_mastery",1,2021
"21405",251,"practices_opportunities_mastery",1,2021
"21406",251,"practices_synchronous_online",1,2021
"21407",251,"practices_print_materials",0,2021
"21408",251,"practices_student_conferences",0,2021
"21409",251,"practices_colead_family",0,2021
"21410",251,"practices_design_thinking",1,2021
"21411",251,"practices_flexible_facilities",1,2021
"21412",251,"practices_adaptive_content",0,2021
"21413",251,"practices_assessment_schedule",1,2021
"21414",251,"practices_udl",0,2021
"21415",251,"practices_dual_language",0,2021
"21416",251,"practices_expanded_open_hours",0,2021
"21417",251,"practices_interoperability",0,2021
"21418",251,"practices_advancement_mastery",0,2021
"21419",251,"practices_alternating_weeks",0,2021
"21420",251,"practices_teachers_choose_modality",1,2021
"21421",251,"practices_lab_rotation",0,2021
"21422",391,"practices_blended_learning",1,2021
"21423",391,"practices_competency_education",1,2021
"21424",391,"practices_design_marginalized",0,2021
"21425",391,"practices_expanded_success",1,2021
"21426",391,"practices_anti_racist",1,2021
"21427",391,"practices_pbl",0,2021
"21428",391,"practices_sel",1,2021
"21429",391,"practices_community_supports",1,2021
"21430",391,"practices_reallocation_resources",1,2021
"21431",391,"practices_service_learning",0,2021
"21432",391,"practices_circles",1,2021
"21433",391,"practices_career_prep",1,2021
"21434",391,"practices_culturally_responsive",1,2021
"21435",391,"practices_community_partnerships",0,2021
"21436",391,"practices_restorative",0,2021
"21437",391,"practices_sel_integrated",1,2021
"21438",391,"practices_assessments_sel",1,2021
"21439",391,"practices_mental_health",1,2021
"21440",391,"practices_physical_well_being",1,2021
"21441",391,"practices_trauma_informed",1,2021
"21442",391,"practices_learning_paths",0,2021
"21443",391,"practices_interdisciplinary",1,2021
"21444",391,"practices_social_justice",0,2021
"21445",391,"practices_ways_mastery",1,2021
"21446",391,"practices_projects_primary",1,2021
"21447",391,"practices_accommodations",1,2021
"21448",391,"practices_learner_profiles",0,2021
"21449",391,"practices_portfolios_exhibitions",1,2021
"21450",391,"practices_real_world",1,2021
"21451",391,"practices_student_projects",1,2021
"21452",391,"practices_makerspace",1,2021
"21453",391,"practices_assessments_deeper",1,2021
"21454",391,"practices_flexible_staffing",1,2021
"21455",391,"practices_real_time_data",1,2021
"21456",391,"practices_individual_rotation",0,2021
"21457",391,"practices_flipped_classroom",1,2021
"21458",391,"practices_flex",0,2021
"21459",391,"practices_student_data",1,2021
"21460",391,"practices_competency_framework",1,2021
"21461",391,"practices_performance_assessment",1,2021
"21462",391,"practices_student_pace",0,2021
"21463",391,"practices_advisories",1,2021
"21464",391,"practices_student_goals",0,2021
"21465",391,"practices_colead_teachers",1,2021
"21466",391,"practices_extended_learning",1,2021
"21467",391,"practices_enriched_virtual",0,2021
"21468",391,"practices_a_la_carte",1,2021
"21469",391,"practices_assessments_career",0,2021
"21470",391,"practices_meet_professionals",0,2021
"21471",391,"practices_industry_credentials",1,2021
"21472",391,"practices_dual_credit",1,2021
"21473",391,"practices_early_college",0,2021
"21474",391,"practices_no_tracking",1,2021
"21475",391,"practices_mentoring",0,2021
"21476",391,"practices_multi_age",1,2021
"21477",391,"practices_tutoring",1,2021
"21478",391,"practices_fully_remote",0,2021
"21479",391,"practices_fully_in_person",0,2021
"21480",391,"practices_hybrid",1,2021
"21481",391,"practices_rotating_schedule",1,2021
"21482",391,"practices_asynchronous_online",1,2021
"21483",391,"practices_virtual_enrichment",1,2021
"21484",391,"practices_remote_accommodations",1,2021
"21485",391,"practices_place_based",0,2021
"21486",391,"practices_family_learning",1,2021
"21487",391,"practices_digital_materials",1,2021
"21488",391,"practices_families_choose_modality",0,2021
"21489",391,"practices_half_days",0,2021
"21490",391,"practices_alternating_days",1,2021
"21491",391,"practices_sel_curriculum",0,2021
"21492",391,"practices_hiring_equity",0,2021
"21493",391,"practices_peer_to_peer",1,2021
"21494",391,"practices_station_rotation",0,2021
"21495",391,"practices_grading_mastery",1,2021
"21496",391,"practices_opportunities_mastery",1,2021
"21497",391,"practices_synchronous_online",1,2021
"21498",391,"practices_print_materials",1,2021
"21499",391,"practices_student_conferences",1,2021
"21500",391,"practices_colead_family",0,2021
"21501",391,"practices_design_thinking",1,2021
"21502",391,"practices_flexible_facilities",0,2021
"21503",391,"practices_adaptive_content",1,2021
"21504",391,"practices_assessment_schedule",1,2021
"21505",391,"practices_udl",1,2021
"21506",391,"practices_dual_language",0,2021
"21507",391,"practices_expanded_open_hours",0,2021
"21508",391,"practices_interoperability",0,2021
"21509",391,"practices_advancement_mastery",0,2021
"21510",391,"practices_alternating_weeks",0,2021
"21511",391,"practices_teachers_choose_modality",0,2021
"21512",391,"practices_lab_rotation",0,2021
"21513",396,"practices_blended_learning",1,2021
"21514",396,"practices_competency_education",1,2021
"21515",396,"practices_design_marginalized",1,2021
"21516",396,"practices_expanded_success",0,2021
"21517",396,"practices_anti_racist",0,2021
"21518",396,"practices_pbl",1,2021
"21519",396,"practices_sel",1,2021
"21520",396,"practices_community_supports",0,2021
"21521",396,"practices_reallocation_resources",0,2021
"21522",396,"practices_service_learning",1,2021
"21523",396,"practices_circles",0,2021
"21524",396,"practices_career_prep",0,2021
"21525",396,"practices_culturally_responsive",0,2021
"21526",396,"practices_community_partnerships",0,2021
"21527",396,"practices_restorative",0,2021
"21528",396,"practices_sel_integrated",0,2021
"21529",396,"practices_assessments_sel",0,2021
"21530",396,"practices_mental_health",0,2021
"21531",396,"practices_physical_well_being",0,2021
"21532",396,"practices_trauma_informed",0,2021
"21533",396,"practices_learning_paths",0,2021
"21534",396,"practices_interdisciplinary",0,2021
"21535",396,"practices_social_justice",0,2021
"21536",396,"practices_ways_mastery",1,2021
"21537",396,"practices_projects_primary",1,2021
"21538",396,"practices_accommodations",1,2021
"21539",396,"practices_learner_profiles",0,2021
"21540",396,"practices_portfolios_exhibitions",0,2021
"21541",396,"practices_real_world",1,2021
"21542",396,"practices_student_projects",0,2021
"21543",396,"practices_makerspace",0,2021
"21544",396,"practices_assessments_deeper",1,2021
"21545",396,"practices_flexible_staffing",1,2021
"21546",396,"practices_real_time_data",1,2021
"21547",396,"practices_individual_rotation",0,2021
"21548",396,"practices_flipped_classroom",0,2021
"21549",396,"practices_flex",1,2021
"21550",396,"practices_student_data",1,2021
"21551",396,"practices_competency_framework",1,2021
"21552",396,"practices_performance_assessment",0,2021
"21553",396,"practices_student_pace",1,2021
"21554",396,"practices_advisories",1,2021
"21555",396,"practices_student_goals",1,2021
"21556",396,"practices_colead_teachers",0,2021
"21557",396,"practices_extended_learning",0,2021
"21558",396,"practices_enriched_virtual",1,2021
"21559",396,"practices_a_la_carte",0,2021
"21560",396,"practices_assessments_career",0,2021
"21561",396,"practices_meet_professionals",0,2021
"21562",396,"practices_industry_credentials",0,2021
"21563",396,"practices_dual_credit",0,2021
"21564",396,"practices_early_college",0,2021
"21565",396,"practices_no_tracking",0,2021
"21566",396,"practices_mentoring",1,2021
"21567",396,"practices_multi_age",0,2021
"21568",396,"practices_tutoring",1,2021
"21569",396,"practices_fully_remote",0,2021
"21570",396,"practices_fully_in_person",0,2021
"21571",396,"practices_hybrid",1,2021
"21572",396,"practices_rotating_schedule",0,2021
"21573",396,"practices_asynchronous_online",0,2021
"21574",396,"practices_virtual_enrichment",0,2021
"21575",396,"practices_remote_accommodations",1,2021
"21576",396,"practices_place_based",0,2021
"21577",396,"practices_family_learning",0,2021
"21578",396,"practices_digital_materials",1,2021
"21579",396,"practices_families_choose_modality",0,2021
"21580",396,"practices_half_days",0,2021
"21581",396,"practices_alternating_days",0,2021
"21582",396,"practices_sel_curriculum",1,2021
"21583",396,"practices_hiring_equity",0,2021
"21584",396,"practices_peer_to_peer",1,2021
"21585",396,"practices_station_rotation",0,2021
"21586",396,"practices_grading_mastery",1,2021
"21587",396,"practices_opportunities_mastery",1,2021
"21588",396,"practices_synchronous_online",1,2021
"21589",396,"practices_print_materials",0,2021
"21590",396,"practices_student_conferences",1,2021
"21591",396,"practices_colead_family",0,2021
"21592",396,"practices_design_thinking",0,2021
"21593",396,"practices_flexible_facilities",1,2021
"21594",396,"practices_adaptive_content",0,2021
"21595",396,"practices_assessment_schedule",1,2021
"21596",396,"practices_udl",0,2021
"21597",396,"practices_dual_language",0,2021
"21598",396,"practices_expanded_open_hours",0,2021
"21599",396,"practices_interoperability",0,2021
"21600",396,"practices_advancement_mastery",1,2021
"21601",396,"practices_alternating_weeks",0,2021
"21602",396,"practices_teachers_choose_modality",0,2021
"21603",396,"practices_lab_rotation",0,2021
"21604",443,"practices_blended_learning",1,2021
"21605",443,"practices_competency_education",1,2021
"21606",443,"practices_design_marginalized",1,2021
"21607",443,"practices_expanded_success",0,2021
"21608",443,"practices_anti_racist",0,2021
"21609",443,"practices_pbl",0,2021
"21610",443,"practices_sel",1,2021
"21611",443,"practices_community_supports",1,2021
"21612",443,"practices_reallocation_resources",1,2021
"21613",443,"practices_service_learning",0,2021
"21614",443,"practices_circles",0,2021
"21615",443,"practices_career_prep",1,2021
"21616",443,"practices_culturally_responsive",1,2021
